57723446,https://en.wikipedia.org/wiki/ParentCircle,ParentCircle,"Abstract. ParentCircle, published by Shri Harini Media Ltd, is an Indian mass circulation monthly magazine that features information on parenting and child development geared towards parents. It is based in Chennai, Tamil Nadu. History. The magazine was started in 2011 by Nalina Ramalakshmi, with connection to the Ramco Group. It focuses on parenting, needs of children, and parenting techniques. Their monthly paper features information about child health, safety, behavior, discipline and education. The magazine's first issue was published on April 16, 2011, followed by rapid growth. Parent Circle was funded through internal investment from the Ramco Group family. In November 2021, ParentCircle sponsored a ""#gadgetfreeday"" to encourage children to disconnect from their phones and spend less time on electronic devices. ParentCircle has a circulation of 22K - 30K reaching with around 100,000 total readers."
74011103,https://en.wikipedia.org/wiki/Oligodon_everetti,Oligodon everetti,"Abstract. Oligodon everetti, Everett's kukri snake or jewelled kukri snake, is a species of snakes in the subfamily Colubrinae. It is found in Malaysia and Indonesia."
21886823,https://en.wikipedia.org/wiki/Golczewo-Gaj,Golczewo-Gaj,"Abstract. Golczewo-Gaj (Polish pronunciation:; German: Gülzow) is a settlement in the administrative district of Gmina Golczewo, within Kamień County, West Pomeranian Voivodeship, in north-western Poland. For the history of the region, see History of Pomerania."
36696210,https://en.wikipedia.org/wiki/Ford_City_Armory,Ford City Armory,"Abstract. The Ford City Armory is a historic National Guard armory located at 301 Tenth Street in Ford City, Armstrong County, Pennsylvania. It was designed by architect Joseph F. Kuntz. It was built in 1930. It is a work of builder Clyde Hatten. It is a one-story, ""T""-plan building in Moderne style. It is 10 bays by 9 bays, sits on a cement foundation, and has a hipped roof. It was listed on the National Register of Historic Places in 1989. The building was sold in 1996. It now hosts the Pennsylvania National Guard Military Museum."
36796521,https://en.wikipedia.org/wiki/Van_Klaveren,Van Klaveren,"Abstract. Van Klaveren is a Dutch toponymic surname meaning ""from clovers """", perhaps referring to a dairy farmer's clover field. Notable people with the surname include:"
42787137,https://en.wikipedia.org/wiki/Propaganda_discography,Propaganda discography,"Abstract. The discography of Propaganda (birth name Jason Emmanuel Petty), an American Christian hip hop and spoken word artist and poet from Los Angeles, California, consists of five studio albums, two EPs, twelve compilation appearances, eleven music videos, including one as a featured performer, and twenty-three guest appearances. Discovered by the underground hip hop collective Tunnel Rats, Petty made his debut in 2002 on Speak Life by Sev Statik. On April 8, 2003, he released his solo debut album, Out of Knowhere, with UpRok Records, and recorded as part of the Tunnel Rats on Underground Rise, Volume 1: Sunrise/Sunset. He then recorded with the Tunnel Rats for the collective's 2004 self-titled album. In 2006, he released the I Am Not Them EP with Tunnel Rat Music and recorded Live This as part of the Tunnel Rats-affiliated group Footsoldiers. Footsoldiers also collaborated with KRS-One on his album Life, with Petty appearing on the song ""I Ain't Leaving"", and DJ Tony Touch released a mixtape featuring the group. Petty released a second solo EP, The Sketchbook: A Small Collection of Unreleased Material, independently in 2008, and his second album, Listen Watch Focus, also came out in 2008 through End of Earth Records. Petty's next three albums were all released through the Portland -based Humble Beast Records. The first, entitled Art Ambidextrous, was recorded in collaboration with Odd Thomas, and came out in 2011. Petty's third solo album, Excellent, came out in 2012, and charted at No. 7 on the Billboard Top Gospel chart. Petty's fourth solo album, Crimson Cord came out on April 29, 2014, and charted at No. 5 on the Billboard Top Christian chart, No. 2 on the Top Gospel, and No. 8 on the Top Rap chart."
59606172,https://en.wikipedia.org/wiki/George_Michael:_A_Different_Story,George Michael: A Different Story,"Abstract. George Michael: A Different Story is a 2004 documentary film about the English singer, songwriter and record producer George Michael. It follows Michael's life from joining Wham! in 1981, to the present-day covering his career as a solo artist including personal and professional gain and loss. The film is a British venture produced by Aegean Films with Gorilla Entertainment Limited serving as distributor. Directed by Southan Morris, and produced by Caroline True. A Different Story was initially aired on British television channels BBC One and BBC Three. Despite this, the documentary had its European premiere as part of the 2005 Berlin Film Festival including a press conference on 16 February 2005. The film had a limited cinematic release in sixteen countries. Synopsis. The idea of a documentary evolved because of his former bandmate Andrew Ridgeley being prepared to speak on camera and his father also agreeing to be interviewed.A Different Story begins with Michael on a promotional tour in Milan, Italy for the album Patience released earlier in the year, showing brief clips of Michael in a radio interview with fans outside chanting his name. Filmed over a year, the film chronicles the most up to date events of Michael's life, beginning with his childhood in Hertfordshire, England, reflecting on his time as part of Wham!, and the first on-screen interview together with Ridgeley since the split. ""One way or another, I realised there was the potential here to make a really in-depth documentary about the timeline of my career."" — George Michael Michael discusses his success as a solo artist beginning in 1987 and the big impact of the successful album Faith which earned Michael a Grammy for Album of the Year in 1989 and the battles he had with the public and personal life including his sexuality.During the promotion of the album Michael states that he had been striving to have the same level of success as Michael Jackson and Madonna. However, during the interview he admits that as the Faith Tour ended and it started to fade, ""I felt like I was going insane"". It also touches briefly on the court case with Sony Music and the music business. Other people interviewed for the film include his father Jack Panayiotou, David Austin, Mariah Carey, Geri Halliwell, Elton John, Sting, Noel Gallagher, Simon Cowell and Boy George. Release. An edited 90 minute version of A Different Story was first broadcast on British television channel BBC One in the UK on 27 November 2004, by Gorilla Entertainment Limited. It was then aired on BBC Three with extra footage.Following the broadcasts, the documentary was then screened at the 55th Berlin International Film Festival on the 16 February 2005 with a cinematic release in Germany on 12 January 2006. The North American screening took place at Manhattan 's Tribeca Film Festival between the 25 April and the 7 May 2005. The film was also part of the official selection at the Copenhagen and Rio de Janeiro Film Festivals. The film was released in Japan on 23 December 2005. On 28 February 2006, the British Board of Film Classification announced that the film would receive a 15 certificate rating. It was given a UK limited cinema release on 6 March 2006. Reception."
67504696,https://en.wikipedia.org/wiki/Pinaka_vina,Pinaka vina,"Abstract. ""The essential difference between this instrument and the been is that, in the place of chords it has but one string of wire, strongly stretched. To draw out the sound, a bow like that of a bass is prest upon this chord, at the same time that another part of it is struck or rubbed with a little stick. Frans Balthazar Solvyns, The pināka vīnā (Hindi: पिनाक pinnak + Hindi: वीणा veena) was an Indian musical instrument, a musical bow that was itself played with a bow. It has also been transliterated pinaki vina and pinak. It appeared similar to the rudra veena (also called ""bīn "" or ""been ""), with a long bar held over the musician's shoulder and resting on the ground, with large gourds attached at each end for resonators. However, where the rudra veena has multiple strings and frets, the pinaka vina had only one string made of wire and no frets. Where the rudra veena was a stick zither (with a straight and rigid bar for the instrument's body), the pinaka vīnā was a musical bow (its body a long stick turned up at each end). The instrument was sounded with a bow. The musician chose notes with a stick held against the strings, able to slide it up and down on the string, in the same way a bottle slides on a slide guitar 's strings. Origins. Pinaka was the name of the bow (arrow-shooting variety) of Shiva. The musical bow pināka made it into literature by the 12th century C.E. in the Saraswati Hridayalankar or Bharatbhashya by Nanyadeva (1097–1133 C.E.) In the mid-12th century it was considered to be a very important instrument by Haripala, a Gujarati king (son of Karna). The instrument was recorded in 1456 as having a second resonator. By 1810 the instrument was rare, and much of our knowledge about its appearance comes from drawings made by Frans Balthazar Solvyns, an artist who illustrated many common scenes in the 1790s and early 1800s. As the pinak was a northern instrument, a bowed southern instrument also existed, the ravanahatha stick zither. The pināka and ravanahatha are tied together in literature. As pināka was Shiva's bow, the ravanahatha was created in legend by the ascetic demon king Ravana, a devotee of Shiva."
20793275,https://en.wikipedia.org/wiki/Pseudocharis,Pseudocharis,Abstract. Pseudocharis is a genus of tiger moths in the family Erebidae. It was erected by Herbert Druce in 1884. Species.
11575116,https://en.wikipedia.org/wiki/Pierre_Gibault,Pierre Gibault,"Abstract. Father Pierre Gibault (7 April 1737 – 16 August 1802) was a Jesuit missionary and priest in the Northwest Territory in the 18th century, and an American Patriot during the American Revolution. Frontier Missionary. Gibault was born 7 April 1737 at Montreal, the son of Pierre Gibault and Marie Saint-Jean, and was baptised the same day. He was educated as a missionary and ordained as priest at Quebec on 19 March 1768, and was quickly appointed Vicar General of the Archbishop of Quebec for the Illinois country. When France lost the Northwest Territory to Great Britain in 1763, Jesuit priests were expelled. Catholic communities had to rely on local laity to lead their congregations. In July he arrived at Michilimackinac, where he spent a week attending to the religious needs of the Catholics, some of whom had not seen a priest for many years. Fr. Gibault arrived in Kaskaskia on 8 September 1768, where he served Catholics of French and Indian ethnicity, as well as Irish Catholic soldiers in the British Army 's 18th Regiment of Foot who were stationed there. He first arrived in Vincennes in 1769, where a crowd greeted him with cries of ""Save us, Father; we are nearly in Hell!"" Father Gibault oversaw a circuit of parishes, including Vincennes, Kaskaskia, Ste Genevieve, and Cahokia. He also visited settlements as far as Ouiatenon, Peoria, and St. Joseph. The territory was still considered dangerous frontier, and Gibault carried a gun and two pistols. In 1770 he blessed the little wooden chapel that had been erected at Paincourt, the present site of St. Louis. Gibault officiated at the chapel regularly in spite of being under the authority of the bishop of Quebec and being a British subject, and he performed dozens of masses and sixty-four baptisms until 1772, when a Capuchin priest named Valentine became the first resident priest. The Patriot Priest. Father Gibault was in Kaskaskia in 1778 when George Rogers Clark arrived. According to Clark, Fr. Gibault stated that he supported the Americans, but was concerned for his Catholic congregation. Clark assured him that by the laws of Virginia, they would be free to worship as they wished. Clark also informed Gibault of the newly signed treaty between the United States and France. Gibault convinced the Canadian residents under his care to support the Americans. He further convinced the residents to recognize American continental paper money. Gibault often exchanged Spanish milled dollars for an equal amount of continental promissary notes, and by 1783 estimated that this cost him 7,800 livres. Father Gibault, together with Spanish trader Francis Vigo, is considered to have funded most of the Illinois campaign. Clark told Fr. Gibault of his plans to take Vincennes, but Gibault stated that he could do this without troops. Fr. Gibault and Dr. Jean-Baptiste Laffont (surname variations include LaFond, LaFont) left Kaskaskia on 14 July 1778 and converted an overwhelming majority of Vincennes residents to the American cause. The population raised a new American flag at the abandoned Fort Sackville, wrapping the British flag around a stone and discarding it into the Wabash River. Gibault returned to Kaskaskia and reported the news to Clark. When Lt-Governor Henry Hamilton retook Fort Sackville and Captain Leonard Helm, Gibault found himself confined to Vincennes. Hamilton then captured Francis Vigo, a Spanish citizen and therefore a non-combatant. Father Gibault conducted Sunday mass, then led his entire congregation to Fort Sackville, where he informed Hamilton that all supplies would be denied to the garrison until Vigo was released. Vigo was released, and informed Clark of the capture of Vincennes. Gibault soon returned to Kaskaskia, and blessed a force of Canadians and Virginians led by Clark to re-capture Vincennes in February 1779. For his services to the Americans, Gibault was viewed disfavorably by his fellow clergy, who had remained loyal to the British government. Father Gibault actually requested a move to Quebec in 1788, but was denied by the Bishop due to a disadvantageous opinion that the government had formed of him. In a letter from Cahokia dated 1 May 1790, Father Gibault detailed his services and the debts owed him to Arthur St. Clair. He asked, as a ""concession,"" that the United States would legally grant some land in Kaskaskia- which had traditionally been used by priests- to him and his successors. The request was forwarded on and granted by President George Washington, but the newly appointed American Bishop objected. Without land or compensation, Father Gibault moved to New Madrid, Missouri, pastoring the parish of Saint-Isidore until his death on 16 August 1802. His body was sent to Canada, but his grave is unmarked. Namesakes. Gibault was featured in a collectors coin to celebrate the bicentennial of Indiana statehood."
59734184,https://en.wikipedia.org/wiki/Exits_(song),Exits (song),"Abstract. ""Exits "" is the first single by English indie rock band Foals from their fifth studio album, Everything Not Saved Will Be Lost – Part 1. The song and music video were released on 21 January 2019 in the United Kingdom after its debut on DJ Annie Mac 's BBC Radio 1. This is the band's first single not to feature former bassist Walter Gervers after leaving the group in 2018. A trance remix of the song by British electronic producer, George FitzGerald was released on 7 March 2019. Music video. The music video, directed by Albert Moya features French actress Christa Théret and Game of Thrones star Isaac H. Wright as students at a clandestine fencing academy in a random series of interconnected vignettes of a surrealist nature. The video was filmed in Budapest."
5315125,https://en.wikipedia.org/wiki/James_V._Grimaldi,James V. Grimaldi,"Abstract. James V. Grimaldi is an American journalist, investigative reporter, and Senior Writer with the Wall Street Journal. He has been awarded the Pulitzer Prize three times, for investigative reporting in 1996 with the staff of the Orange County Register, in 2006 for his work on the Jack Abramoff lobbying scandal while working for The Washington Post, and in 2023 with the staff of the Wall Street Journal for its capital assets series. Education. Grimaldi graduated with his bachelor's degree from the University of Missouri in 1984. He received his master's degree, in 1993, at the Graduate School of Journalism at Columbia University, as a Knight-Bagehot fellow in business and economics journalism. Background and career. Grimaldi's work has focused on accountability stories about Congress, politicians, presidential campaigns, D.C. public schools, the Washington Redskins, the Smithsonian Institution, the National Zoo, and many other areas. He has won several awards during his career and is a three-time winner of the Pulitzer Prize. His work with the staff of The Washington Post on ""The Hidden Life of Guns"" series, won him the Freedom of Information medal. Grimaldi began his career in journalism after graduation; his first job was writing about the police and the border patrol for the San Diego Tribune, in 1984. He left after three years, to work for the Orange County Register, in California, where he worked on a series of stories about a women's prison and contributed to the Pulitzer prize-winning series about the scandal at a University of California hospital fertility clinic. Grimaldi left the Register, to join an accelerated study program, after winning a Knight-Bagehot fellowship, earning his master's degree through the program. After graduation, he returned to the Register and in 1996 he moved to Washington, D.C. to work as bureau chief. In 1998, Grimaldi went to work for The Seattle Times. His work at the Times included coverage of Boeing and the antitrust lawsuit against Microsoft. In 2000, he left to begin what would become a 12-year career with The Washington Post, where he continued coverage of Microsoft. Grimaldi, with other staff members, won the Pulitzer prize for a series of stories covering the Jack Abramoff scandals, as well as stories about presidential and congressional elections. He contributed to the book, ""Deadlock: The Inside Story of America's Closest Election,"" as well as wrote about the ballot dispute during the 2000 United States presidential election recount in Florida. Grimaldi also wrote about the September 11 attacks. In 2012, Grimaldi left the Post to join The Wall Street Journal, where he is currently working as a Senior Editor. Grimaldi has served as a board member, and president with the Investigative Reporters and Editors and on the steering committee of the Reporters Committee for Freedom of the Press. Awards."
19932108,https://en.wikipedia.org/wiki/1997%E2%80%9398_United_States_network_television_schedule_(late_night),1997–98 United States network television schedule (late night),"Abstract. These are the late night schedules for the four United States broadcast networks that offer programming during this time period, from September 1997 to August 1998. All times are Eastern or Pacific. Affiliates will fill non-network schedule with local, syndicated, or paid programming. Affiliates also have the option to preempt or delay network programming at their discretion. Legend. By network."
71663984,"https://en.wikipedia.org/wiki/Newala_Town_Council,_Mtwara","Newala Town Council, Mtwara","Abstract. Newala Town, is a district level town council in the Mtwara Region in the southern coastal Tanzania. The town is in the south central portion of the Mtwara Region, on the northern bank of the Ruvuma River that is the border between Tanzania and Mozambique. The district was established on the 25th of September, 2015. Geography. Newala Town is in middle of the Mtwara Region with the Newala District's wards of Nakahako and Chitekete to the north, Tandahimba District to the East, the nation of Mozambique across the Ruvuma River to the south, and the Masasi District to the west. As with the region, the district is on the Makonde Plateau that is mostly 250 metres (820 ft) of altitude up to 800 m (2,600 ft). The town council covers an area of 525.62 kilometres (326.61 mi). God's Gorge, Shimo la Mungu in kiswahili, is a large gorge in the town of Newala itself. Occasionally, God's Gorge will release clouds steam that covers the town and surrounding areas. Demographics. In 2016 the Tanzania National Bureau of Statistics report there were 93,728 people in the town council, from 89,251 in 2012. Almost all of the population of the district is of the Makonde tribe with some Makua and Yao. Economy. The economy is almost entirely farming, particularly cashew nuts. The district has 43,126 hectors of arable land, of which 1,820 can be irrigated. Cashew nuts are the primary cash crop as the as they make up much of the native trees in the district. Other crops are groundnuts, cassava, millet, paddy, beans, maize and potatoes. Also grown are tomatoes, mangoes and oranges. The Tandahimba and Newala Cooperative Union (Tanecu) is the primary union in Newala Town, and the unions main auction is located in the town. The production of cashews has grown rapidly in Tanzania, and much of that is in Newala Town. In 2019 the town had industrial capacity of 8,500 t/y for cashew nuts. The implementation of irrigation schemes, industrial sprayers, pesticides, and sulphur powder has grown production in the country from 5,000 tonnes in 2013 to 13,500 tonnes in 2022. For raw cashews from 2013 to 2022 it has increased from 127,947 to 238,576 tonnes. The national government has set the goal of 700,000 tonnes in the year 2025. Education. The district has 45 public and 5 private primary schools with a 30% drop out rate in 2018. There are 11 secondary schools in the district. Nine are for forms 1 to 4 and two are forms 1 to 6. In 2018 there was a 44% drop out rate in secondary schools and significantly more girls in the schools than boys at 2,491 girls to 1,855 boys. Health. The town district has one hospital, 14 dispensaries, not health centres, and one private health facility. The main disease problem in the Newala Town is Malaria with 25,602 cases, accounting for 53% off all disease cases in the district. Clean drinking water is not easily available. In 2018 57% of the population had access to safe, clean, and affordable water. Roads. Most of the roads in the district are unpaved. Of the 578.84 kilometres (359.67 mi) of road, 426.84 km (265.23 mi) (74%) is dirt, 130.25 km (80.93 mi) (23%) is gravel, and 21.75 km (13.51 mi) (3%) is paved."
18505732,"https://en.wikipedia.org/wiki/Tom_Thumb_House_(Middleborough,_Massachusetts)","Tom Thumb House (Middleborough, Massachusetts)","Abstract. The Tom Thumb House is a historic house in Middleborough, Massachusetts. The 21 ⁄ 2 story wood-frame house was built in the 1870s as a summer home for the dwarf entertainer Charles Stratton, best known by his stage name, General Tom Thumb. It has Second Empire architecture, including a mansard roof, paired brackets in the cornice, and paired columns supporting the porch. The interior was built to meet the needs of the 3-foot-4-inch (102 cm) Stratton and his wife Lavinia, who was also a proportionate dwarf (midget,) however, few of its miniaturized features have survived. The house was added to the National Register of Historic Places in 1993."
37332961,"https://en.wikipedia.org/wiki/Deh_Gah,_Masjed_Soleyman","Deh Gah, Masjed Soleyman","Abstract. Deh Gah (Persian: ده گه) is a village in Jahangiri Rural District, in the Central District of Masjed Soleyman County, Khuzestan Province, Iran. At the 2006 census, its population was 21, in 5 families."
42509146,https://en.wikipedia.org/wiki/Clocaenog,Clocaenog,"Abstract. Clocaenog is a village and community in Denbighshire, north-east Wales. It lies on the outskirts of Ruthin and the Clocaenog Forest. The forest near the village has many walks of varying length and is one of the venues for the Wales Rally GB. Church of St Foddhyd (Meddvyth). This neat and well-kept church stands on a hill – ‘Clocaenog’ means ‘mossy knoll’ – above the village. Dedicated to St Foddhyd (Meddvyth), ancient records show that its patron was ‘St Meddvyth the Virgin’, daughter of St. Idloes of Llanidloes in Powys. The restored interior is dominated by a fine ‘rood screen’ (see Derwen), its top rail intricately carved with trailing foliage and its lower panels with ‘candle-flame’ motifs. These date to about 1538, the date once inscribed in the big east window above the altar. The window now displays fragments of its original stained glass, including heads of men and angels and (in the topmost left-hand light) the nail-pierced feet of a crucified Christ. The roof is also late medieval, as may be the massive dug-out chest hewn from a single tree trunk. Later treasures include the pulpit of 1695 and an elaborate wooden chandelier with beast-head decoration, dated 1725. Church open by arrangement. Please see Church notice board. Further information and opening times from Diocesan Office, High Street, St Asaph, LL17 0RD Phone number: 01745 582245 Listed buildings nearby. Demographics. Clocaenog's population was 254, according to the 2011 census; a 9.48% increase since the 232 people noted in 2001. The 2011 census showed 54.4% of the population could speak Welsh, a rise from 47.6% in 2001."
2982400,https://en.wikipedia.org/wiki/Tharrawaddy_Min,Tharrawaddy Min,"Abstract. Tharrawaddy Min (Burmese: သာယာဝတီမင်း, pronounced; 14 March 1787 – 17 November 1846) was the 8th king of the Konbaung Dynasty of Burma. He repudiated the Treaty of Yandabo and almost went to war with the British. Tharrawaddy was born Maung Khin to Crown Prince Thado Minsaw (son of King Bodawpaya) and Princess Min Kye on 14 March 1787. When his elder brother Bagyidaw ascended the throne in 1819, Tharrawaddy was appointed Heir Apparent. As crown prince, he fought in the First Anglo-Burmese War. In February 1837, he raised the standard of rebellion after escaping to Shwebo, the ancestral place of the Konbaung kings. Tharrawaddy succeeded in overthrowing Bagyidaw in April and was crowned king. Princess Min Myat Shwe, a granddaughter of Hsinbyushin, whom he married in 1809, was crowned as his chief queen (Nanmadaw Mibaya Hkaungyi). In 1841 King Tharrawaddy donated a 42-ton bell called the Maha Tissada Gandha Bell and 20 kilograms (44 lb) of goldplating to the Shwedagon Pagoda in Yangon. His reign was rife with rumours of preparations for another war with the British who had added the Arakan and Tenasserim to their dominions. It was, however, not until 1852, after Tharrawaddy was succeeded by his son Pagan Min, that the Second Anglo-Burmese War broke out."
3497373,https://en.wikipedia.org/wiki/Mykhailo_Andriienko-Nechytailo,Mykhailo Andriienko-Nechytailo,"Abstract. Mykhailo Andriienko-Nechytailo (French Michel Andreenko, also known as Mikhail Andriyenko-Nechitailo ""Mykhaylo Andreenko "", among other variations) (1894–1982) was a renowned Ukrainian, French, and Russian Modernist painter and stage designer. Mykhailo Andriienko-Nechytailo was born in 1894 in Odesa Ukraine. In 1912–1917, he studied under Roerikh, Rylov, and Bilibin at the art school of the Imperial Society for the Encouragement of the Arts in Saint Petersburg. In 1914–1916, he exhibited the composition Black Dome and his first cubist works in Saint Petersburg. In 1914, he participated in an international graphics exhibition in Leipzig. In 1917–1924, he devoted most of his time to designing stage sets for various theaters—in Saint Petersburg, Odesa, Prague, Paris, and for the Royal Opera in Bucharest. In Paris, where he lived from 1923, he also worked on sets for the films Casanova and Sheherazade. He continued to paint in the cubist-constructivist style (e.g., Composition (1924), Construction 1924, or A Person 1926). In the 1930s, Andriienko-Nechytailo produced a series of surrealist paintings (e.g., A Fair Stall 1933). He switched to neorealism in the 1940s and painted a number of portraits as well as a series, the Cityscapes Disappearing Paris (such as Rue Carpeaux 1946, Rue Paul Barruel 1954, Rue Cambronne 1954, and Paysage du Cycle 1956). From 1958, he returned to constructivism and abstraction. Andriienko-Nechytailo's work is characterized by a precision of composition that harmonizes subtly with color. His stage sets are remarkable for their laconic quality and architectural schematism, and his costume designs for their richness. His paintings can be found in the City Museum of Modern Art and the Arsenal Library in Paris, the National Library in Vienna, the Victoria and Albert Museum in London, the Metropolitan Museum in New York, the National Museum in Lviv, and Ukrainian émigré museums and private art collections."
